content,embeddings
"Montag
Dienstag
Mittwoch
Donnerstag
Freitag
Samstag
Sonntag
Datenschutz SL
Projektstudium Hacken
Datenschutz Ü
Mathe 2
MM Ausgewählte Kapitel SL
Spezielle Anwendung Ü HPC
Math 2 Ü
Spezielle Anwendungen SL HPC MM Ausgewählte Kapitel Ü
MA Ausgewählte Kapitel SL
Komponenten Ü
Komponenten SL
MA Auswählte Kapitel Ü
:00
:15:00
:30
:45:00
:00
:15:00
:30
:45:00
:00
:15:00
:30
:45:00
:00
:15
:30:00
:45
:00:00
:15
:30:00
:45
:00:00
:15
:30:00
:45
:00:00
:15
:30
:45:00
:00
:15:00
:30
:45:00
:00
:15:00
:30
:45:00
:00
:15:00
:30
:45
:00:00
:15
:30:00
:45
:00:00
:15
:30:00
:45
:00:00
:15
:30:00
:45
:00
:15:00
:30
:45:00
:00","[-0.027866893, 0.010298071, 0.015421233, -0.03666424, -0.0071995943, 0.04608258, 0.0012630016, 0.0030677516, -0.009385994, -0.014114568, 0.02236855, -0.04393499, 0.004217552, 0.02797039, 0.004288707, 0.0060158335, -0.000115930125, 0.023170661, -0.021967495, 0.03961394, 0.043779742, -0.035784505, -0.017788755, 0.02521475, -0.07348373, -0.0077300225, 0.019690534, -0.007697679, 0.064945124, 0.009567115, 0.05894223, -0.035034142, 0.018370932, 0.008726193, -0.0054465933, 0.0035221735, -0.039432816, 0.04489235, -0.047816172, 0.031152962, 0.047712676, -0.005931741, 0.0029626363, -0.006720915, -0.0041205226, -0.024891319, -0.022834292, -0.029264119, -0.0014546349, 0.04406436, -0.020816077, -0.032032695, -0.0026844847, 0.020622019, 0.0011457575, 0.01486493, -0.008538602, 0.023235347, 0.02659904, -0.027271777, 0.008797348, -0.004256364, -0.012555626, 0.03438728, -0.03984681, -0.008965532, -0.0044277827, 0.022730794, 0.00664976, -0.0067079775, -0.010563286, 0.0014797009, 0.026676664, -0.021450004, -0.040674794, 0.0028656067, -0.012400379, -0.002799303, 0.012186914, 0.03795797, 0.020634955, -0.0024968942, 0.0055339197, 0.014049882, -0.017284201, -0.0017788755, -0.022484986, 0.021993369, -0.02123007, -0.044814724, -0.047660924, -0.0056697614, -0.029393492, 0.015550606, 0.050662372, -0.017672319, -0.0007535963, 0.021462942, 0.0078011774, 0.03423203, 0.061633185, -0.06308216, -0.009631802, -0.021437066, 0.05030013, -0.0065300902, -0.028513758, 0.012840247, -0.00033131556, -0.02379165, -0.111571066, -0.011766452, -0.050326005, 0.00997464, 0.02427033, -0.009133717, 0.04944627, -0.044141985, 0.026806036, -0.044374857, -0.04075242, 0.025861615, 0.016443279, -0.04098529, -0.021411192, 0.014101631, 0.015395358, -0.038061466, -0.05604428, 0.026754286, -0.008519196, -0.030195603, 0.008984938, -0.042097896, 0.039018825, 0.008001706, -0.0075683068, 0.0050131944, 0.016546777, -0.0151366135, 0.028876001, 0.004958211, 0.03881183, 0.0447371, 0.0044795317, 0.040881794, -0.038889453, 0.020363273, 0.009250153, -0.0047641518, -0.0695508, -0.03058372, -0.0049614455, 0.027841019, -0.042097896, 0.0070508155, -0.0021524392, 0.066135354, 0.010815563, -0.007949956, 0.03143758, -0.005666527, -0.009243684, -0.0019470601, -0.0032456391, -0.015886975, 0.0006149249, -0.019871656, -0.0693438, -0.015835226, -0.026806036, -0.027194155, 0.011514176, -0.058114246, 0.018176872, 0.0011109886, 0.017542947, -0.012950214, -0.001373777, -0.041839153, 0.0045377496, 0.05940797, -0.013687639, -0.012704405, 0.012232195, 0.014024007, -0.004337222, 0.0076718046, -0.0046768254, 0.038837705, 0.012368036, -0.0004228872, 0.0151624875, 0.05495755, 0.0062131267, -0.032136194, 0.046056703, -0.052033726, 0.03223969, -0.029471114, 0.0109255295, 0.014774369, 0.023494093, -0.021074822, 0.021876933, 0.04502172, -0.0070896274, 0.03125646, -0.03239494, 0.017180704, 0.0779859, 0.03216207, 0.030764842, -0.043727994, -0.056975763, -0.0029739563, -0.03148933, -0.003832668, 0.012238664, 0.013804073, -0.019483538, 0.044685353, 0.015472982, 0.028229136, 0.019651722, -0.0029173559, 0.048178416, 0.010129888, 0.050507125, -0.030945964, 0.012859653, 0.013545328, 0.004388971, -0.02635323, 0.0109578725, 0.01724539, -0.010511537, -0.0068696938, -0.0123745045, 0.01591285, -0.0031502268, 0.021307694, 0.010789689, 0.035888005, 0.00012553201, -0.0005223425, 0.009657676, -0.027918642, -0.03410266, 0.019535286, 0.002037621, 0.006927911, 0.007962894, -0.027711645, -0.01088025, -0.0052590026, -0.026857786, 0.013635889, 0.032472562, 0.01220632, -0.029186495, 0.0068179443, -0.052085474, -0.03405091, -0.036560744, 0.040907666, 0.027711645, -0.00888144, -0.02493013, -0.07286274, 0.023338847, -0.0053948443, 0.040597174, 0.037414603, -0.042356644, 0.014826118, 0.027866893, 0.026236797, -0.0074454024, 0.010104013, -0.06127094, -0.019690534, 0.0009848501, 0.0013357737, -0.015524731, 0.03689711, 0.01771113, 0.011003153, -0.032705434, -0.022329738, 0.015395358, -0.0042401925, 0.028436134, -0.026042737, 0.00063230935, -0.0058476487, -0.011837607, 0.044814724, 0.0044989376, 0.021074822, 0.01486493, 0.02000103, 0.015977535, 0.0045862645, 0.0068050073, 0.044581853, 0.033792164, 0.0035965627, 0.020686705, -0.038397837, -0.033171177, -0.029186495, 0.043184627, -0.018280372, -0.0074971514, -0.0666011, 0.048333663, 0.0040461333, 0.07162076, -0.020583207, 0.029264119, -0.04165803, -0.0042304895, -0.027427025, -0.017788755, 0.04934277, -0.008946126, 0.010582692, 0.042822383, -0.03568101, 0.0025454091, -0.06323741, -0.02916062, 0.013661764, 0.020880764, -0.023196537, 0.009366588, 0.040209055, -0.022821356, 0.008156952, -0.054543555, -0.08021111, -0.058165994, -0.014489749, -0.009664145, -0.0015080012, 0.026340295, -0.033792164, 0.04445248, 0.01582229, 0.0077429595, -0.016469153, -0.017827567, -0.021786373, 0.01505899, -0.013907572, 0.04108879, -0.019237729, 0.005443359, 0.035732757, -0.014787307, 0.020065716, 0.04080417, -0.015498857, 0.04002793, 0.04934277, -0.063806646, -0.013176615, -0.03552576, -0.023222411, 0.049523894, -0.003548048, 0.018966047, 0.003163164, -0.06308216, -0.025137128, -0.00859682, 0.04807492, 0.0088296905, 0.018707301, 0.0047188713, -0.022782544, -0.0059770215, -0.025874551, 0.02493013, -0.026288545, -0.019431788, 0.07627818, 0.0019098654, -0.021812247, 0.03420616, -0.00788527, -0.018461494, 0.012626781, 0.0022963665, -0.018784925, 0.030971838, 0.0725005, -0.015033115, -0.034827147, -0.031282336, -0.008933189, -0.01121015, 0.017698193, -0.08088385, 0.043055255, -0.03167045, 0.0047738547, 0.01415338, 0.005514514, -0.01287259, -0.04217552, 0.024335016, 0.018978985, -0.017814629, -0.020466771, -0.026288545, 0.038734205, 0.03262781, -0.050558876, 0.0049096965, -0.017219514, -0.030506097, -0.01895311, -0.013215427, 0.007413059, 0.044866472, -0.024749009, 0.029885108, -0.044116113, 0.0026295013, 0.020971324, 0.012186914, 0.030428473, -0.014606184, -0.015835226, 0.0067856014, -0.03529289, 0.02217449, 0.021592313, -0.015537669, 0.0015128527, -0.03932932, -0.00235135, -0.03919995, -0.025395874, -0.024076272, 0.017542947, 0.008144015, 0.012814372, 0.00041257782, -0.057441507, -0.0047512148, -0.012510346, -0.043624494, -0.025499372, 0.052266594, 0.007943488, 0.020531457, 0.007665336, 0.02716828, 0.0030548144, -0.05030013, 0.03723348, -0.023390595, 0.019173043, -0.011565925, -0.029885108, 0.04512522, 0.0238434, 0.011423615, 0.08036636, 0.0008538602, 0.023235347, -0.0390447, 0.013532391, -0.018357994, -0.058631737, 0.04649657, -0.006562433, -0.0025195344, -0.05040363, -0.0011489919, 0.033222925, -0.06308216, 0.08512728, 0.062047176, 0.016792584, 0.019367103, -0.03852721, -0.015977535, -0.0062422357, 0.025279438, -0.014386251, -0.041192286, -0.02256261, -0.011747046, -0.025059504, -0.016779646, -0.025434684, -0.025059504, -0.012626781, -0.0023238582, -0.008752068, 0.07570894, -0.0013697341, 0.0022834293, -0.023338847, 0.010634441, 0.010065201, 0.015278923, 0.016093971, 0.006549496, 0.007684742, -0.03273131, 0.0065042158, 0.0123098185, 0.042149644, -0.005656824, 0.00987761, -0.0224203, -0.019069545, 0.0035060018, -0.03718173, 0.024347953, -0.041011166, 0.009036687, -0.13744563, -0.013558266, -0.04786792, 0.0065462617, -0.0144509375, -0.027401151, -0.04070067, -0.04559096, 0.016650274, -0.0028429665, 0.015240111, -0.030971838, -0.0109578725, 0.016171595, 0.011792327, 0.0075877123, 0.022873104, 0.011565925, -0.0039264634, 0.022355612, -0.026327357, -0.015447108, -0.008467447, 0.022329738, -0.020479709, 0.05438831, -0.015472982, 0.008409229, -0.0077817715, -0.004107585, -0.0014594864, -0.023778714, -0.02170875, 0.019599974, 0.008305731, 0.0038197308, 0.019250667, -0.00056115433, 0.023170661, 0.027038908, -0.050972868, 0.007529495, 0.007975831, 0.0144509375, -0.018590866, -0.025020692, 0.09847855, -0.021398256, -0.011041965, -0.049006402, 0.0019939577, -0.026081549, -0.031282336, -0.026987158, -0.027478775, 0.0046994654, 0.014528561, -0.0017497666, -0.008467447, 0.0064718723, 0.013635889, -0.023752838, -0.0011433318, 0.04530634, -0.03909645, 0.004819135, -0.005504811, -0.0041205226, -0.016870208, -0.021294756, 0.027271777, -0.056820516, -0.024218582, 0.016443279, 0.011423615, 0.012471534, 0.017698193, -0.01296962, 0.018991921, -0.011979918, 0.0081181405, 0.009256621, -0.016598525, -0.0062001897, 0.030350849, 0.033455797, -0.020570269, -0.0023820759, 0.03951044, 0.010252791, -0.028229136, -0.0075036203, 0.016637336, -0.020013966, -0.007024941, 0.050326005, 0.014140443, 0.006601245, -0.0097353, 0.007096096, -0.056406524, -0.0045992015, -0.021980433, -0.028746627, 0.021967495, 0.04323638, 0.013098992, 0.03392154, 0.019457662, 0.019250667, 0.018112186, 0.004534515, -0.033041805, 0.017297138, 0.028876001, 0.03291243, -0.023338847, 0.04786792, 0.011979918, 0.021320632, 0.012937276, -0.03909645, -0.03826846, -0.019988092, -0.023118913, 0.017374761, -0.011358929, 0.007911145, -0.011882888, 0.043960866, -0.010550349, 0.0015071926, 0.0017982813, -0.02066083, -0.010026389, 0.005006726, -0.0030790716, -0.019794032, 0.0075683068, -0.021475878, -0.0041431626, -0.0054271873, 0.006368374, 0.039588064, 0.04877353, 0.06023596, 0.018202748, -0.013842885, -0.03275718, 0.01690902, -0.030816592, -0.019108357, 0.037880346, -0.049498018, -0.017568821, -0.013661764, 0.03451665, -0.0022252116, 0.008700319, 0.044814724, 0.0021540564, -0.002079667, -0.004689763, 0.0020974558, -0.027349401, 0.024140958, -0.043624494, 0.017685257, 0.0019357399, -0.014140443, 0.025357062, -0.024684323, -0.15493682, -0.0072254688, -0.016559713, -0.030040355, -0.041968524, 0.018125124, -0.03177395, -0.025848677, 0.019832844, -0.0011732492, -0.01486493, -0.0042207865, -0.012756154, -0.025434684, 0.009334245, -0.0027362339, -0.0040817107, -0.0047738547, -0.01610691, 0.034309655, -0.0020020434, 0.010563286, 0.009605927, -0.021954557, -0.01258797, -0.0144380005, -0.006581839, -0.02446439, -0.0042919414, 0.014386251, 0.016896082, 0.02403746, 0.040390175, 0.015550606, 0.009605927, 0.011261899, 0.019781096, -0.008085798, 0.0061904867, -0.021462942, -0.04660007, -0.019910468, -0.0068567563, -0.015886975, 0.023481157, 0.0058023683, -0.0044665947, 0.021967495, 0.03707823, -0.025059504, 0.030842466, -0.027815145, 0.010893187, 0.011300711, 0.009767643, -0.0045054066, -0.044116113, 0.005026132, 0.017219514, 0.022058057, -0.011546519, -0.0032472564, 0.019160107, -0.00401379, -0.0053560324, -0.02251086, -0.010485662, -0.045047596, -0.00598349, 0.0042434265, 0.011261899, -0.020841952, 0.004165803, 0.005941444, 0.008512728, 0.05619953, -0.011216618, -0.024063334, -0.019392977, -0.017219514, 0.0018484134, 0.025421748, -0.003049963, -0.006426592, 0.019690534, 0.009036687, -0.037673347, 0.020544395, 0.023170661, -0.01685727, -0.024102146, 0.0007572349, -0.0123874415, 0.015343609, -0.006863225, -0.017672319, -0.033119425, 0.01657265, 0.0020602613, 0.007380716, 0.016650274, 0.009942297, 0.05040363, -0.009554178, 0.03368867, 0.028410258, 0.01918598, -0.003276365, 0.044116113, 0.012413316, -0.036120877, 0.026521416, 0.004369565, -0.013920509, 0.036690116, 0.025137128, 0.0011190744, 0.00042450437, 0.027556399, 0.025292374, 0.017866379, 0.04075242, -0.026327357, -0.028151512, -0.013622952, -0.0057409164, -0.0032213817, -0.0053657354, 0.008221639, 0.0069990666, -0.0059349756, 0.010634441, -0.040545423, 0.013532391, -0.032653686, -0.0080922665, -0.0044083768, -0.03472365, -0.005931741, -0.028099764, 0.030014481, -0.053612072, 0.024076272, 0.014373314, 0.008777942, -0.014657934, 0.032265566, -0.041062914, -0.026120361, -0.032420814, 0.02574518, 0.025357062, -0.0016155423, 0.016443279, -0.021786373, -0.011475364, -0.02128182, 0.020984262, 0.043469246, 0.02626267, 0.017542947, -0.04103704, -0.0059479126, 0.008745599, -0.043158755, 0.021204196, -0.025421748, 0.0045992015, 0.015447108, -0.0043145814, -0.013907572, 0.01975522, 0.0072319373, 0.019198919, -0.014890805, 0.019988092, -0.026624914, -0.027297653, 0.03462015, 0.007852927, 0.0007859395, 0.008014643, -0.007432465, -0.023636404, 0.0035254078, 0.014412126, -0.004285473, -0.036172625, 0.052447718, -0.0019648487, 0.019923406, -0.032265566, 0.0030742201, 0.015046052, 0.0043922053, 0.026676664, -0.0035124705, 0.01111312, 0.01505899, 0.017542947, -0.02080314, -0.040778294, -0.025033629, 0.020013966, -0.017944003, -0.009612396, 0.0046962313, -0.008441573, -0.0005902632, -0.00028846084, -0.037388727, -0.002221977, -0.012840247, 0.02151469, -0.015641168, 0.0029464646, -0.00166244, -0.021657, -0.014425063, -0.007717085, 0.004641248, 0.009961703, -0.014386251, -0.029289993, 0.003822965, 0.023545843, -0.033352297, -0.015886975, 0.009761175, 0.04256364, -0.01605516, 0.008965532, 0.010239854, 0.00023691387, -0.0010099161, 0.00788527, 0.00073702045, 0.012814372, -0.0046574194, -0.00417874, 0.019794032, 0.028876001, -0.021747561, -0.0071284394, -0.019625848, 0.0020230666, -0.0019276541, 0.008144015, 0.00025591548, -0.0023739901, -0.02483957, 0.025848677, 0.0014821267, 0.020544395, -0.022058057, -0.011876419, 0.024813695, 0.0034283781, 0.021721687, 0.022743732, 0.0024111848, -0.010239854, -0.038682457, 0.030014481, -0.030273227, 0.012277475, -0.016546777, -0.0035512822, 0.03405091, -0.038320214, 0.023287097, 0.029341742, 0.040597174, 0.0039782124, 0.02645673, -0.022808418, -0.0013398166, 0.01182467, 0.018991921, -0.010653847, -0.014049882, 0.028151512, 0.068515815, 0.037207607, 0.021126572, -0.025706368, -0.018978985, 0.022911916, 0.014049882, 0.014282753, 0.026146235, -0.02446439, 0.005808837, -0.0012136783, -0.0053657354, 0.0072254688, -0.0504295, -0.04274476, -0.03092009, 0.022627296, 0.0032165302, -0.01358414, 0.030169727, 0.00166244, 0.012691468, -0.007270749, 0.007626524, 0.043288127, -0.013558266, 0.015809352, 0.00029432302, 0.02055733, -0.035603385, 0.014839056, -0.01591285, -0.008247513, -0.012232195, -0.009476555, 0.026754286, -0.010725002, -0.029341742, -0.009114311, -0.015938723, -0.018784925, -0.0319292, 0.0014894039, 0.014373314, 0.024438515, 0.019509412, 0.0012791732, 0.0020343866, 0.015460045, -0.01121015, -0.003903823, 0.058786985, 0.019315353, -0.0319292, -0.014308628, -0.0010705596, 0.019198919, -0.028798377, -0.0026117126, 0.024399703, 0.025874551, 0.021993369, -0.012691468, 0.02403746, 0.040778294, 0.056303024, -0.01913423, 0.0065786047, 0.027711645, -0.030661345, 0.01040157, 0.002393396, 0.017348887, 0.0010107247, 0.010065201, 0.035939753, -0.02051852, 0.010084607, 0.010860844, 0.017426511, 0.00078998244, -0.03581038, 0.023778714, -0.0023820759, 0.0027637256, -0.013150741, -0.004634779, -0.017180704, 0.008370418, -0.017180704, -0.009256621, 0.03795797, 0.00987761, 0.022342676, -0.01747826, -0.015602355, -0.014166317, -0.007523026, -0.00569887, 0.034180284, -0.012581501, -0.030816592, -0.017724069, 0.00427577, -0.011177806, 0.0033216455, 0.023105975, 0.0151495505, 0.029393492, -0.033766292, -0.04031255, 0.0137393875, -0.014619122, 0.005323689, -0.030143853, 0.0010244705, 0.03330055, 0.017892253, 0.0068826308, 0.006403952, -0.018681427, 0.010750877, -0.009140186, -0.008363949, -0.0094894925, 0.013700576, 0.012982557, 0.00916606, 0.0065300902, -0.041735653, 0.018746113, 0.012989026, 0.025525246, -0.034283783, 0.03221382, -0.035344638, -0.011805264, 0.017555883, 0.030557847, -0.019923406, 0.021915745, -0.018060438, -0.01799575, -0.011585331, -0.011080777, -0.018603804, 0.014231004, 0.01799575, 0.017491197, -0.000623415, 0.03221382, -0.011358929, -0.016469153, -0.022109805, -0.007419528, -0.0159646, -0.01648209, -0.0063230935, 0.025628744, -0.003244022, 0.010666784, 0.008590352, -0.033119425, -0.018422682, -0.008777942, 0.07079277, -0.0023335612, 0.005220191, -0.0144509375, 0.019988092, 0.028255012, 0.0056115435, 0.00679207, -0.011818202, 0.039251696, -0.0061807837, 0.0016438427, -0.007891739, 0.016805522, 0.0015338758, 0.017361825, -0.02203218, -0.009269558, 7.125609e-06, 0.008719724, -0.014632059, 0.008629163, 0.009043156, -0.005233128, 0.016637336, -0.029264119, 0.0030693687, 0.012452128, 0.04147691, 0.014088694, 0.018746113, -0.027349401, 0.007956425, 0.02455495, -0.028901875, -0.02336472, -0.019677596, -0.00037235097, 0.011326585, -0.026016863, -0.024956007, 0.0030984776, 0.018642616, 0.012769092, 0.0020263009, -0.0051263957, -0.004088179, -0.025357062, 0.015110739, -0.037802722, -0.0016640571, 0.025305312, 0.010796157, -0.014218067, -0.021631125, -0.014425063, 0.024102146, 0.02773752, -0.014593247, 0.004146397, -0.055216294, 0.0041334596, -0.004550687, -0.0094054, -0.013842885, -0.0072966237, -0.028565506, -0.029626362, -0.0017578524, -0.02693541, 0.002005278, 0.010091076, 0.014800244, 0.0088490965, 0.024917195, 0.018733175, -0.016068097, -0.019988092, 0.0074971514, 0.0224203, 0.030221477, 0.0035157048, -0.027944516, -0.0028607552, -0.01771113, 0.012212789, 0.0036062656, -0.020492645, 0.013829948, -0.030428473, -0.0035027675, 0.040881794, 0.011759984, 0.013610015, -0.046134327, 0.00043784594, -0.01111312, 0.006779133, 0.01657265, 0.003761513, 0.023972772, -0.017555883, -0.0062422357, 0.0036418433, -0.012652656, 0.03148933, -0.039536316, -0.015899912, -0.0012953448, -0.027556399, 0.029755736, -0.0039782124, 0.01177939, -0.04284826, -0.00013432531, -0.019289479, 0.0073871845, 0.004288707, -0.0035157048, -0.03143758, 0.03053197, -0.015123676, 0.01747826, -0.006914974, -0.0115982685, -0.031411707, -0.012148103, 0.0137523245, -0.009366588, 0.0194706, -0.012180446, -0.004369565, 0.013467705, 0.011093714, 0.013985195, 0.036871236, 0.024360891, -0.0067467894, -0.0076006497, 0.017025456, 0.022497924, -0.018112186, 0.0056406525, -0.01961291, 0.029910982, 0.034283783, -0.036353745, -0.015227174, 0.011274836, 0.004075242, 0.011035496, -0.0151366135, 0.0069796606, 0.03410266, 0.004663888, 0.023752838, 0.018099248, 0.014981366, 0.014321565, 0.02313185, 0.026521416, -0.07348373, -0.066549346, -0.0053657354, 0.003971744, -0.0069085057, -0.015498857, 0.0050002574, 0.002472637, -0.017310075, -0.007037878, 0.0035415792, 0.04660007, -0.018590866, -0.020867826, -0.027634023, 0.007859395, 0.009618864, -0.013700576, -5.9683294e-05, 0.00802758, -0.0064007174, 0.020298587, 0.008629163, 0.035344638, 0.033792164, -0.03319705, -0.008208701, 0.024736073, 0.009036687, 0.023351783, -0.004825604, 0.012167508, 0.0006149249, 0.054026064, 0.026301483, 0.011798796, 0.004443954, 0.020272711, -0.0011457575, 0.029807484, -0.047195185, 0.0034186752, 0.020699643, 0.020427959, -0.005132864, -0.0019891062, 0.002221977, -0.015343609, 0.0446336, 0.0016964003, 0.0025939238, -0.008493322, 0.0013284965, 0.013700576, 0.038967077, 0.018345058, 0.033041805, -0.01605516, -0.021359444, -0.02313185, 0.008978469, 0.006701509, -0.022743732, -0.0033119428, -0.026185047, 0.014243941, -0.07389772, 0.019794032, 0.0050714123, 0.029936858, 0.032187942, -0.0030548144, 0.016883146, 0.027892767, 0.010239854, 0.0034348469, 0.013959321, -0.021100698, -0.020026904, -0.021074822, 0.05252534, 0.01101609, -0.03353342, -0.03143758, -0.001845179, 0.008079329, 0.014179255, -0.044193733, 0.014386251, 0.005922038, 0.038346086, 0.03938107, -0.019367103, 0.02773752, 0.0151495505, -0.0047188713, -0.034853023, 0.04416786, -0.012471534, -0.022821356, -0.012471534, -0.003619203, -0.008014643, -0.028901875, -0.011507707, 0.012173977, -0.0071995943, 0.013648827, -0.002757257, -0.019936342, -0.013933446, -0.0274529, 0.0007944296, -0.015421233, 0.031075338, 0.000887012, -0.009851736, 0.015641168, -0.011430084, -0.0041528656, -0.008435104, 0.0041949116, -0.03086834, 0.014554435, 0.033041805, -0.010569755, 0.021915745, -0.020777265, -0.0047673862, 0.008719724, 0.038734205, 0.021165384, 0.0005316412, 0.011410678, 0.009243684, -0.04406436, 0.00018738836, 0.014735557, 0.0067273835, -0.021825185, 0.00075440493, 0.009774112, -0.011527113, 0.025628744, 0.04569446, -0.005064944, -0.017646445, 0.02103601, -0.033067677, 0.03125646, 0.039665688, -0.019638786, -0.015343609, 0.011468896, 0.02560287, -0.011003153, 0.017685257, 0.024373828, 0.032990053, -0.004670357, -0.019030733, 0.011300711, -0.009890548, 0.009812924, 0.022536734, -0.016081035, -0.019768158, 0.043521, -0.03746635, 0.035396386, -0.016404467, -0.007717085, -0.004088179, 0.0173877, 0.027194155, -0.024658449, -0.0055597946, 0.005504811, -0.01263325, -0.01429569, -0.009327776, 0.01491668, -0.033378173, -0.021320632, 0.034646027, 0.02037621, 0.0021233305, 0.036095, -0.0004835307, 0.013661764, 0.011501239, 0.0013301137, 0.032498438, 0.03500827, -0.006206658, 0.030557847, 0.03011798, 0.0077106166, 0.029238245, 0.0027621083, -0.033636916, -0.006129035, 0.014386251, 0.011507707, 0.034542527, -0.013558266, -0.034878895, 0.030454349, 0.02028565, -0.03790622, -0.016689086, 0.033352297, -0.024761947, 0.024399703, 0.004621842, -0.018784925, 0.018060438, 0.008642101, 0.004573327, 0.00636514, -0.035163518, 0.007303092, -0.00044876177, 0.018280372, -0.02194162, -0.029082997, -0.00056479295, -0.007794709]"
